index,song,year,artist,genre,lyrics,word_count
95141,he-s-a-good-ole-boy,1994,chely-wright,Country,to steal hims been your number one ambition bur sister heres one safe that you dont have to crack ill hand him over under one condition a deals a deal and you cant give him back cause hes a good ole boy good for nothing good at lying good at loving good at leaving when the rent comes due hes a good ole boy and im a good ole girl so ill give him to you go ahead and take him with my blessing he might even let you be his sunday girl if your not used to worrying and guessing hell soon shake up your cozy little world cause hes a good ole boy good for nothing good at lying good at loving good at leaving when the rent comes due hes a good ole boy and im a good ole girl so ill give him to you cause hes a good ole boy good for nothing good at lying good at loving good at leaving when the rent comes due hes a good ole boy and im a good ole girl so ill give him to you hes a good ole boy and im a good ole girl and ill hive him to you,206
95136,sea-of-cowboy-hats,1994,chely-wright,Country,ive been out here seven dances in a row yeah the bands so hot they wont play nothin slow stetsons and wrangler jeans are floodin through the door and its sink or swim as soon as you hit the floor  im dancin in a sea of cowboy hats shoulder to shoulder and back to back two steppin fools as far as the eye can see theyre ridin the wave on that sawdust floor rockin the boat from shore to shore so jump right in cause this is where its at in the sea of cowboy hats feel free to scrape your boots til theyve worn holes you wont get too far in here with rubber soles yeah the place is packed and were puttin on a show in over our heads and caught up in the flow repeat ,140
95135,nobody-but-a-fool-would-love-you,1994,chely-wright,Country, nobody but a fool would love you after the way youve done me broke every vow you made me broke every rule whod lie awake all night cry til you were out of sight loving you with all her might nobody but a fool i dont know what it was that made me trust you like i did stars got in my eyes or either rocks got in my head all i know was your two lips kissed me heavenly til yesterday those tender lips kissed goodbye to me i put on the saddest song ignore the telephone i go ahead and cry the makeup from my eyes i let my mind play tricks and then i let it fool me once again into thinkin that ill never be alright then when im no longer crazy and im back to my old self i realize how good ive always felt  people tried to tell me how youd hurt me i suppose but i was blind as any bat and deaf as any post you clawed me like a tiger i loved you like a lamb and knowing i still do just shows me up for what i am  nobody but a fool nobody but a fool,209
95142,till-i-was-loved-by-you,1994,chely-wright,Country,i tried my hand at the game enough but i aint lucky when it comes to love i want it all but i never want to wait you aint like the ones ive known before you stir up feelings that i cant ignore this heart of mine finally understands and baby ive been held and ive been tied down ive been wrapped and ive been unwound ive been kissed oh but i aint never been loved till i was loved by you now people told me that i was wrong but i knew love was a sweeter song i kept waiting for the perfect melody now in your arms its plain as day knowing you was worth the wait come say youll never give up on me repeat  twice till i was loved by you till i was loved by you till i was loved by you,148
95144,go-on-and-go,1994,chely-wright,Country,dont waste your time givin me your reasons lets skip the ceremony of goodbye lets get down to the part where you are leavin you can space me all the who what whens and whys  go on and go just hit the road you wont find me standin in your way if youre not happy with me then ill gladly set you free go on and go away you want to talk this through to make it easy a breakup just as painless as can be and theres that line that you never meant to hurt me well youre just trying to clear your conscience as you leave repeat ,111
95143,till-all-her-tears-are-dry,1994,chely-wright,Country,i sat bored at my piano when he walked into the bar when he nodded from his table i said i know just how things are cause the only time i see you is when youve made your lady cry and you always say youll only stay till all her tears are dry now for months ive watched you wrestle with that other side of you youre scared one day youll lose your temper yes and then youll lose her too oh they say that love is brutal and for years shes paid the price it might be too late you best not wait till all her tears are dry  you better run to her and fall on your knees swear that youll be the man shes wanted you to be then by the grace of god shell let you lay there by her side and hold her gently till all her tears are dry ,157
74592,nobody-knows,1994,born-jamericans,Hip-Hop,once i lived the life of a millionaire spending my money i didnt care i carried my friends out for a good time buying bootleg liquor champagne and wine then i began to fall so low i didnt have a friend and no place to go so if i ever get my hand on a dollar again im gonna hold on to it till them eagles green nobody knows you when you down and out in my pocket not one penny and my friends i havent any but if i ever get on my feet again then ill meet my long lost friend its mighty strange without a doubt nobody knows you when you down and out i mean when you down and out mmmmmmmm when youre down and out mmmmmmmm not one penny and my friends i havent any mmmmmmmm well i felt so low nobody wants me round their door mmmmmmmm without a doubt no man can use you wen you down and out i mean when you down and out,173
74595,boom-shak-a-tack,1994,born-jamericans,Hip-Hop,warning warning warning 12 oclock and yawnin kids from foreign cummin down inna di early mornin dis is di don gorgon what dem call headley the holy designer pon de side a me now say were number one the article boomshakatack yall come down its a natural fact cuz the kids dem come watch your knot here it is as the kids dem troff it off de wickedest time me ever gonna come born jamericans steel to yah flint stones now put it down and proper megaton yeng sometimes coffee and sometimes tea you know seh born jamericans a celebrity we ram dance a tune and inna di country a lotta girls dem say dem love we a look pon di girls dem nice and sweet dey give me tea permittee within a di meat they want it every day not to mention di week woy say reggae music run di world me respect dat cuz every time we touch the mic dem screaming boomshakatack could all massive catch di vibes we on all after dat dis is a lesson definition of the boomshakatack now batty rider tear off cuz girl pickney get hot now boy ya beat down di wall selector wheel up dat its time to get a verbs the action word drop dub inna di roughneck sound fi make the sound quite absurd an i would never run away inna di heart of battle i round up di girls dem like cowboy round up cattle from line one  two me just a show off me skill an i would never sell me soul for a thousand dollar bill reggae music run di world me respect dat cuz every time we touch the mic dem screaming boomshakatack could all massive catch di vibes we on all after dat dis is a lesson definition of the boomshakatack de wickedest time me ever gonna come born jamericans steel to yah flint stones now put it down proper megaton a look pon di girls dem nice and sweet dey give me tea permittee within a di meat they want it every day not to mention di week woy physical fit is the kid when me start to release me grab di microphone and chant fi make me dollars increase sexy girls gonna flock cuz hes a healthy young man an me will surely give di remedy one by one born jamericans is di crew from the streets of washington where nuff people smoke crack and den fire di m1 mi legalize me not despise di air is rugged and rough some djs open up their noses like a yard trash truck but reggae music run di world me respect dat cuz every time we touch the mic dem screaming boomshakatack could all massive catch di vibes we on all after dat dis is a lesson definition of the boomshakatack chittleleeleedannonewine woy chittleleeleedannonewine wohowoh chittleleeleedannonewine wowowoy yeah well check it out yeah chittleleeleedannonewine woy chittleleeleedannonewine woyowohooowoy la la la di di la deny la la la lala la la la lie a just di kids from foreign how di man gon manage 9 inches of lead out to do damage they head pon di microphone dem have fi respect that di lesson definition of di boomshakatack di kid pon di micropohone mi naw lay down flat entertain mental for all dem join in a lyrical technician dat is my employment kids from foreign how di man gon manage boomshakatack natural fact head pon di microphone don lay down flat chittleleeleedannonewine woy boomshakatack natural fact dam head pon di microphone chittleleeleedannonewine wohoohwoy don lay down flat sayonara amigo i say di kids dem mosh it up well see you tomorrow bam bam sayonara amigo flex it off we kill a soundboy for a few more peso buddarinddingding sayonara amigo you know that born jamericans are on to el paso sayonara amigo dis is a lesson definiton of di boomshakatack,657
54246,ballin-outta-control,1994,e-40,Hip-Hop,pushed in the game at a young age feel me touch me as i turn the page a little past ten roughly about eleven years old dropped in the good location my scratch is smellin sour and its stinkin got a nigga seriously thinkin how can i kill this odor and purchase me a lincoln minimum wage flippin patties  nope id rather fuck around with cocacola yola ice cream candy granola huh slave for men  thats what they told me and ill break you off somethin suitable brought you a key of crack quicker than  recoupable future black and beautiful my partners used to be plucked and ugly hangin around them old squeegee boys man them the motherfuckers that have love for me they straight cut for me deal me touch me love etotheftotherty i spits the shit from the top its me the e droppin it nuclear all the time motherfucker comin from the motherfuckin mud fuck you niggaz you think i sell my soul but im way too cold motherfucker sittin in my livin room thinkin of a master plan tryin to find a way out then i snatch the scratch and laugh so i painted me a picture of a life to make a dream can you feel me now ballin outta control ballin outta control fresh off the showroom flo bought me a ninetyfo now im havin long money like ross perot so take notes from a big ol  pimp pretty much established livin out of hand lavish throwin parties  with big time folks makin big time cabbage become a savage get swoll by ones twenty a drums established six figure digits just like i tell you like i got the whole city sewed up in stitches your productll win if you gots top grade keep your lawyers and your bail bondsmen paid the word on the streets is that i done came up too fast motherfuckers want a piece of my soul playa haters wanna cut my grass you dont wanna bring your bitch to what type of  out of control sittin on tickets million dollar spots technology chops and a motherfucker proud foolassed ridiculous straight fuckin em up like that throw me my strap man feel me reverend would you put some blessin oil on my head and hear me i never sell my soul cause im way too cold motherfucker ballin outta control this ol game kids they run never get a second chance so take me to this world now theres always time to getcha i guess by now you get the picture of what im tryin to say im ballin outta control niggaz trippin off me cause i was a young motherfucker ballin every other fuckin day im tellin my sahies how to quit niggaz trippin off me cause i was a young motherfucker ballin we can get it on we can get it on niggaz trippin off me cause i was a young motherfucker ballin fortywater straight lettin em know even though my pockets fat and my bellys bigger gots to come sicsicsicwidit throw the hoe yknow in a big ass gumbo pot full stir let it settle to make it lock horse races trips to vegas frequent flier whassup you timah when your ass gonna retire i aint knowin keep tellin myself that ima call it quits but i got myself too much motherfuckin cabbage out there runnin in the streets lookin up out the way for the onetime popo penelope seriously concentratin noided as i watch the back for all of my chemistry cause fools be playa hatin lucrative spots and blows investments bonds and stocks esquired land and crops techno chops and glocks cause niggaz be tryin to make movies when they get all in front of these bootch ass hoochies i be like poppin the cap like a hungry mother i aint even gon lie im to twoasted looped to back souped plastered puked on the get back fully recouped fuck these niggaz they think ill sell my soul but im way too cold motherfucker sittin in my livin room thinkin of a master plan tryin to find a way out then i snatch the scratch and laugh so i painted me a picture of a life to make a dream can you feel me now ballin outta control ballin outta control yeah yeah im ballin outta control out of motherfuckin control im ballin outta control cause im way too cold yayayy im ballin outta control motherfucker ah yeah feel me main i feel you can you feel me main yeah i feel you main vitti can you feel me i feel yah motherfucker can you feel me yeahahayahahah feel me main i feel you main feel me boy im ballin outta control yeahahahhh every fuckin time all day motherfucker,810
312507,holy-snappers,1994,beastie-boys,Hip-Hop,holy snappers holy this holy that holy funky big fat rat holy piss holy crappers jill kuniff holy snappers i like batman i like crass robins got a new bus pass holy piss holy crappers jill kuniff holy snappers holy this holy that holy funky big fat rat holy piss holy crappers jill kuniff holy snappers i like batman i like crass robins got a new bus pass holy piss holy crappers jill kuniff holy snappers holy this holy that holy funky big fat rat holy piss holy crappers jill kuniff holy snappers i like batman i like crass robins got a new bus pass holy piss holy crappers jill kuniff holy snappers shit,114
312523,cooky-puss-censored-version,1994,beastie-boys,Hip-Hop,the shit with this bitch yo i said im calling you be yo be its the phone yo be may i help you yes whats your name hello hello man you got cooky pusss number heres my supervisor hell help you yo man wheres the supervisor at i i got the number anyway baby that bitch hang up on me these pussy crumbs are making me itch ah cooky puss hey ah cooky puss maybe i should scratch aaa be e a s t i e go my real name is my real name is my sisters name was scratch cooky puss cook cook cook scratch scratch ohcook cook cook cook oh cooky puss and my mother got to call us for dinner yo yo yo cooky puss pussy crumbs what are pussy crumbs take me home and eat me yeah bitch ill fuckin kick your ass bitch hello carvel yo man cooky puss there who cooky puss i want to speak to cooky puss man no nobody here by that name a cooky or puss then cooky chic anybody man i want to speak to them there not here i said wheres cooky puss at yo im serious i wanna talk to yo man cooky puss alright let let me order one then let me get one when do you want it for anytime man just like now shit you know that shit now im talkin now be damn bitch hang up ill kick your ass bitch yo yo yo yo yo yo beastie boys rock beastie boys,259
312506,tough-guy,1994,beastie-boys,Hip-Hop,butcher me on the court too many elbows to report now youre poking me in the eye bill laimbeer motherfucker its time for you to die tough guy its time to check yourself dribbling the ball like the biz can be bad for your health tough guy what you gotta prove moving like an elephant thats your favorite move tough guy your shit is going out box me out with your fat ass throw me around like a bounce pass youve got a tombstone hanging over your dick you cause a minor earthquake when you throw a moving pick tough guy you think youre like the shaq keep running around youll catch a heart attack tough guy what are you giving me the way youre playing ball well youll stop me from living b,134
312528,beastie-revolution,1994,beastie-boys,Hip-Hop,good evening and welcome to beastie revolution bim bim bim ibi ibi bim bum mamama milly milly ma yea ma ma mily ma ma mily bim bim bim pouw how many in your party please ibi yea all the ancient chinese rastafarian the man called gurie yea right a boy called cookypuss bum bum ma mily bum bummaly mamamily mily bum dima here come now here come now my man now adam mate say adam yeah my zion monochrome monty tay de dream dima my monochrome de tatte ita ja ja ja yes right rasta come on ibi you know you dont se it man youre bloodclot youre blind dima youre blind youre bloodclot fire burned ya your mother dima bima a  bim a beastie revolution why not a beastie revolution dima i say why not a beastie revolution ibi i say why not a beastie revolution i say why not a beastie revolution bim rastafariyeah i dont like that da bum ma mily mily bily bum bim bim dum dum dadum mamily mily bum yea say we have mi we have mi michael yea we say we have mi adam yea we say we have mi kate were the beastie boys we are gonna have a beastie revolution yea adam man on guitar rrright my man michael on vocal you see that now hear that kate schellenbach right play the drum and we got the adam yauch on the bass too you know yeah bassy right muraahh jinx jinx now adam yea one two a burrito outta you go ma mann ma mann man on guitar,268
312503,do-it,1994,beastie-boys,Hip-Hop,like the blackbirds ima do it fluid building rhymes like buildings like a stonehenge druid step up and get enlightened educating my mind i play the tape forward its not time to rewind step inside the motherfucker and i get my flow on amalgamate my style so i got something to go on seasons change when it comes their time fall brings the winter and on back to springtime well its the king adrock and thats who i am listen all of yall im not the son of sam cause im thin and i dont grin but check it out people cause i love to go and swim caught up on the phone fiber optic distraction information super highway got the brain contraction im the kungfu master versus the sumo wrestler got the beats in manhattan you can hear in westchester well my mother was born out in coney island raised on the les manhattan island my dad camo out from detroit and they had me and back on through ellis island goes through the family tree well im a sixpointseven on the richter scale got rhymes gallore and then i never fail like gravy to potatoes luke to darth vader im a soupedup sucker and ill see you all later you see me coming down the block with the funky cuts you say hey mike d and i say mic these nuts ive got attractions like im elvis costello adam yauch grab the mic cause you know youre my mellow well when i get it into the zone im gonna take my mind to a place where im all alone ah well ive got my shit and the rhyme styles kicking my brain is flowing honest like abe lincoln cause im the fuckin rhythm ace with the rhyme selection listen all yall i rap with perfection because i got the mother fuckin old school flavor that you savor so watch your behavior talking other dimensions levels higher why did billy joel say we didnt start the fire take you to another realm another level ive got the funky rhymes but im not the funky devil i step from minute to minute lifetime to lifetime step from stage to stage to see it all unwind slowly but surely i seek to find my mind and every wall that i face is ow my own design yeah glendale boulevard aboulevard glendale boulevard is where im at its where im at where i live checkitcheckit out cause my head is like a sieve and we turn it out,426
312504,b-boys-makin-with-the-freak-freak,1994,beastie-boys,Hip-Hop,putting song together aint no puzzle like yahtzee sending this out to krob and rahmalzee let me introduce myself on this cut im adrock im lit like a motherfuck well im brewing up rhymes like i was using a still ive got an old school flow like mike mcgill cause yauchs on the upright the shit just aint funny got fat bass lines like russel simmons steals money got clientele you know i rock well and then youre on my dick because im dfl yeah mike cause playing the bass is my favorite shit i might be a hack on the stand up but im working at it i get my hair cut correct like anthony mason then i ride the irt right up to penn station penn station up on 8th ave listen all whyall you get the ball bath hes got the savoirfaire because hes debonair mike d with the vinyl with the grooves so rare and the rhymes that were are doodoo been makin with the freak freak so unique been learning from the elders now its time to speak oh that shit sounds nice mike d come on and get it on whyall talking shit about a mile a minute put the wax on the table and let the dj spin it excuse me motherfuckers can i beg your pardon im gonna see the knicks at madison square garden and like the knicks i got game like i worked at hasbro on the mic i bug like i was prince jazzbo the rhymes are stupid to make you go coocoo you cant sleep cause youre little cindy lou who down with the hurrah since the raising hell tour just listen to his cuts theres no reason to tell more cindy what i didnt catch the last one that shit sounded kinda nice but bust a fast one well im not known for my speed raps so grab the microphone and cut out the claps ah yea i like that shit is kind of rough ill grab the microphone and fuck it up i might seem out there a little deranged ive got to cool off catch me on the driving range well im the ladies choice like i was jj evans legalize the weed and ill say thank heavens im talking pga pro tour 2 im doctor beppers in my tv in my golfing shoes pass me an iron and ill bust a chip shot then you throw me off the green because im strictly hiphop ill grab the tee ill tee off ill grab the golf clubs and im off im audi so check me ive got the timbos on my toes when im not on the green ive got the custom made boots with the spikey things im working on my driving cause im going pro ive got the funky fly golf gear from head to toe yea the bboys makin with the freak freak marios nagging nonnis about the pesto pizza and then hes on a mission and hes checking for peacha,509
312522,the-scoop,1994,beastie-boys,Hip-Hop,i dont get blind i dont drink wine i went and took a sledgehammer and i broke my nine because my life is mine word is bond i rhyme and every day i write the book down line by line im feeling good when i do it like this so come on and turn it up because you cant resist because im back with another track in which you lack cause things is wack and thats a fact because im on time youre shouting rewind you know its adrock thats blowing your mind my shit is rough and you know it is so damn tough im getting intense not talking nonsense i made up my mind not sitting on the fence i dont always know the right from the wrong do my best to figure it out and work it out in the long i try to do a lot more than i can chew i balance out my ambitions what i got to do check it better believe it yall check it better believe it yall this is rough and tough cause you hide in broad day light a parasite a hypocrite you take a peek quick you turn your nose up what you think youre high up you play it real safe and now your shits fake i seen you hawking and then you clock my style and then you try to play it off like you think youre wild diy that means do it yourself i dont sit around waitin for someones help i dont sit back and say good enough i keep on striving reinventing keepin it off the cuff so i kick the level up cahootified mackadocius vibes positively fortified im throwing rhymes down kickin them downtown traveling high speed through the underground i kick it freestyle make it worth your while ive got shelves of rhymes that i keep on file im feeling good now back home again well new york city is the city that i feel at home in a blast from the grasshoff awhile its been stepping into the future again uh and now im straight from eightyeight to ninetythree to ninetyfour im out the door step into the party with the fila fresh gear people looking at me like i was david koresh here kicking rhymes from the heart cause thats where im at fuck the bullshit be it far from me to pop that in the search for truth i go a lot of ways theres not a lot of peace that i find these days i try to stay cool i try to stay calm but my life is getting hectic like a smoke bomb so ill say it like the group huggy bear theres a boygirl revolution of which you should be aware you cant dis me it aint worth it b you put yourself down and you dont even see cause i dont play that i know who i am for a minute i didnt but now im back again im feeling strong see trust myself g well i stopped smoking cheeba and that was part of the key we we weve got fire we need water there aint no water so i guess i ought to leave you broke in a comatose state of mind and im blind and im working overtime so check it i keep my rhymes in my little black book and i know you wanna take another look,577
257658,let-s-get-cozy,1994,black-sheep,Hip-Hop,slick rick sample its cool  that we create  our mission mista lawnge now relax your body your soul let your mind be free you know mr lawnge is hanging so come swing with me honey ill take you for a ride or better yet ride you i love to be inside you so peep the shit that i do first ill lick you from your pimples to your corns cause aint no hoe perfect thats only in the porns come with me and then watch me come my tips the only thing thatll make you say humm seven six five four three twentyone come on big pussy come and get some without haste your time i wont waste but if you want a taste bring your neck brace im extremely long â slow down youll choke fast tip so big the heimlich manoeuvre couldnt save your ass not to be bragging your tonsils ill be tagging yes im going to use a bag and guaranteed to keep you gagging so whats up honey no you dont get no money but i can tempt your tummy with the taste of nut and honey the sugar dick daddy can if you do for me ill do for you a onenight stand ill hit you off baby shit im not selfish but i brought a can of fds in case i smell fish with a flick of the tongue i can trim your hedge i lick so much clit youd think my name was big reg of course ill take you out and wine and dine you first but hold up no drinks i want to quench your thirst now why you blushing baby i see you coughing itching and scratching at your neck so very often tell mr lawnge your every need and ill devote no you dont need a luden or a halls ill coat your throat you cant deny so dont try to get fly or ill just say byebye you know why   slick rick sample cause its cool when ya cause a cosy condition that we create cause thats our mission dres aww shit girl dont get me starting ill put you on your knees and grab your ears like you was martin wet from moet she played the piper like a pal what a great gal with a mouthful of cristal cause honey saw me romping with the legion she wants to feel the pressure on her lower pelvic region ill do the things you wouldnt believe i wont leave you falling like niggas that get it and come like their mothers calling check it ill knee it ill feel it ill give it crazy joy cause ive been fantasising bout you since ola ray was in playboy no shit im serious and i want to get physical and leave you making noises like the sound of a busy call on the phone im nasty be sure you wash your hands live im playing condoms like it was a rubber band inside you me inside the plastic youll like it when i finish and your legs is acting spastic slow down babes ill get a towel for a clean scene and your uniform â honey you made the team hip hip hooray to you and all the same exercise and maintain for our next home game heres to all the bona fide with style with lipstick on my boxers i just think of you and smile you buck wild child thanks for the love its on the sweaty steam roll and thanks for not trying to touch my butthole now tell your girls i want them to meet my lil fren nah im playing kiss until i see you again,626
312508,bodhisattva-vow,1994,beastie-boys,Hip-Hop,as i develop the awakening mind i praise the buddhas as they shine i bow before you as i travel my path to join your ranks i make my fulltime task for the sake of all beings i seek the enlightened mind that i know ill reap respect to shantideva and all the others who brought down the dharma for the sisters and brothers i give thanks for this world as a place to learn and for this human body that i know ive earned and my deepest thanks to all sentient beings for without them there would be no place to learn what im seeing theres nothing here thats not been said before but i put it down now so that ill be sure to solidify my own views and ill be glad if it helps anyone else out too if others disrespect me or give me flak ill stop and think before i react knowing that theyre going through insecure stages ill take the opportunity to exercise patience ill see it as a chance to help the other person nip it in the bud before it can worsen a chance for me to be strong and sure as i think on the buddhas who have come before as i praise and respect the good theyve done knowing love can conquer hate in every situation we need other people in order to create the circumstances for the learning that were here to generate situations that bring up our deepest fears so we can work to release them until theyre cleared therefore it only makes sense to thank our enemies despite their intent the bodhisattva path is one of power and strength a strength from within to go the length seeing others are as important as myself i strive for a happiness of mental wealth with the interconnectedness that we share as one every action that we take affects everyone so in deciding for what a situation calls there is a path for the good for all i try to make my every action for that highest good with the altruistic wish to achieve buddhahood so i pledge here before everyone whos listening to try to make my every action for the good of all beings for the rest of my lifetimes and even beyond i vow to do my best to do no harm and in times of doubt i can think on the dharma and the enlightened ones whove graduated samsara,413
312509,heart-attack-man,1994,beastie-boys,Hip-Hop,drink a sixpack and then you play some ball walking down the stairs and then he starts to fall add on two joints and then he starts to sweat two hundred seventy five pounds that you cant forget cause hes a heart attack heart attack man spend all your money on your health insurance plan heart attack heart attack man keep on getting bigger because you know that you can why do you force yourself on top of that girl laugh with all your buddies because its a mans mans world someday that shit will come back to you throwing your weight around and shit is through heart attack heart attack man going nowhere you got no master plan heart attack heart attack man weighs in at twoseventyfive yeah my man is lucky to be alive hes smokin drinkin too my man the heart attack man is gonna be running over you got no goddamn respect yeah better keep that big big bad bitch in check heart attack heart attack man lungs full of tar and your stomach full of spam heart attack heart attack man time to change your ways heart attack man,194
312511,get-it-together,1994,beastie-boys,Hip-Hop,onetwoonetwo keep it on listen to the shit because we kick it until dawn listen to the abstract got it going on listen to the ladies come on and let me spawn all your eggs then you you go up the river listen to the abstract that freaky nigga im ad rock and i shock and i tick and i tock and i cant stop with the body rock see ive got heart like john starks hitting mad sparks pass me the mic and ill be rocking the whole park im the m to the see to the a and its a must the rhymes that we bust on the topic on lust and my moms is not butt but fuck it let me get down to the rhythm yes im getting funky and im shooting all my jism like john holmes the xrated nigga listen to the shit cause im the ill figure nobodys getting any bigger than this ad rock down with the ione listen to the shit because both of them is boney got to do it like this like chachi and joanie because shes the cheese and im the macaroni so why all the fight and why all the fuss because i aint got no dust yea you know im getting silly ive got a grandma hazel and a grandma tilly grand royalprez and im also a member born on the cusp in the month of november i do the patty duke in case you dont remember well i freak a funky beat like the shit was in a blender well im long gone word is born dont need a mother fucking fool telling me right from wrong i dont think im slick nor do i play like im hard but i shall drive the lane like i was evan bernhard and ive working on my game because life is taxing got to get it together and see whats happening i go one two like my name was biz mark but i had to do the shit just let me embark on the lyric and the noun and the verb lets kick the shit off cause yo im not the herb well its not the herb but the spice with the flavor to spare tho moog with the funk for your derriere while were on that topic yes i like to mention when it comes to boning im representing spacing zoning talkin on the phone and my brain is roaming and i dont know where its going talking lots of shit a little tweaking on the weekend ive got to get him by the reigns because i know that im freaking well im a funky skull and im a scorpio and when i get my flow im dr on the go so qtip what you on the mic for because i had to talk about the times that i rhyme and when mcs come in my face im like mace because i back them off with the quills nigga cause i tell you nigga cause ill keep you under prills resting on nine one one sixteenth ave off the farmes boulevard im from manhattan mcas from brooklyn yea mca your shit be cooking praying mantis on the court and i cant be beat so yo tip whats up with the boot on your feet ive got the timbos on the toes and this is how it goes oh one two oh my god one two oh my god ive got some shit ive got the kung fu grip behind my green trap kit never ever ever smoking crack never ever ever fucking wack i eat the fuckin pineapple now  laters listen to me now dont listen to me later fuck it cause i know i didnt make it fuckin rhyme for real but yo technically im as hard as steel gonna get it together watch it gonna get it together ma bell im like ma bell ive got the ill communications,666
184712,wrong-man-for-me,1994,debbie-davies,Jazz,you call me up but you know its late i keep hoping for a regular date im out of control its a personal crime ahh and now im runnin to you one more time i know your evil well im under your spell hunt down you is like a season in hell i got a problem well it looks like you i find i worship everything that you do you got me jumpin baby out of my skin oooh what kind of love should feel like a sin now i cant take one more thing i just want to get loose tonight dga repeatyoure the wrong man for me youre the wrong man for me youre the wrong man for me youre the wrong man for me bridge mornin after making love your up and gone ahh you got me thinking that i done it wrong drive me crazy turn me into your fool oooh how can you be so goddam kewl well loving you is a bad sensation drive me to the bottle wanna take a vacation gotta find a way to shake these blues ill try to live my life after losing you a love so tight whyd we let it go ooh sometimes baby i just dont know i cant take one more thing i just want to get loose tonight ,225
312524,transit-cop,1994,beastie-boys,Hip-Hop,boys out pushin vin friday night intimacy going out the family boar another dead through this door listen yo yo from the cia theyre going yo yo what an artist said theyre going yo yo yo yo yo yo brads off twisting a win and i cant afford to pay the feds and now im never late on friday night by a transit cop looking to fight he said yo yo from the cia and im yo yo what an artist said theyre going yo yo yo yo yo yo dont hit fudging im fucking stupid roll up fight now id rather jump than pay but theyre gonna book me anyway,111
312525,root-down,1994,beastie-boys,Hip-Hop,i kick it root down i put my root down i kick it root down i put my root down so how we gonna kick it gonna kick it root down yeah how you wanna kick it gonna kick it root down so how you gonna kick it gonna kick it root down gonna break it on down gonna kick it root donwn its not a put down i put my foot down and then i make some love i put my root down like sweetie pie by the stone alliance everybody knows im known for dropping science im electric like dick hyman i guess youd expect to catch the crew rhymin never let you down with the stereo sound so mike get on the mic and turn it out were talking root down i put my root down and if you want to battle me youre putting loot down i said root down its time to scoot down im a step up to the mic in my goose down come up representing from the upper west money makin putting me to the test sometimes i feel as though ive been blessed because im doing what i want so i never rest well im not coming out goofy like the fruit of the loom guys just strutting like the meters with the lookka py py cause downtown brooklyn is where i was born but when the snow is falling then im gone you might think that im a fanatic a phone call from utah and im throwing a panic but we kick it from the root when we break it on down jimmy smith is my man i want to give him a pound i kick it root down i put my root down i kick it root down i put my root down so how you wanna kick it gonna kick it root down so how we gonna kick it gonna kick it root down so how we gonna kick it gonna kick it root down break it all down gonna kick it root down adrock dont stop get on the mic with the tic and the toc ill fill you with the fuckin rim like brim im walking down your block and you say thats him there goes the guy with the funky sound the beastie boys you know we come to get down because ive got the flow where i grab my dick and say oh my god thats the funky shit so im going to pass the mic and cause a panic the original nasal kid is doing damage every morning i took the train to high street station doing homework on the train what a fucked up situation on the way back up hearing battle tapes through the underground underneath the sky scrapes like harlem world battles on the zulu beat show its kool moe d vs busy bee theres one you should know enough of that i just want to give some respect due mca grab the mic and the ma bell will connect you bob marley was a prophet for the freedom fight if dancin prays to the lord then i shall feel alright it feels to play a little music tears running down my face cause i love to do it and no one can stop this flow from flowing on a flow master in disaster with a sound thats gone ill give a little shout out to my dad and mom for bringing me into this world and so on i kick it root down i put my root down i kick it root down i put my root down so how you wanna kick it gonna kick it root down so how we gonna kick it gonna kick it root down so how we gonna kick it gonna kick it root down break it all down gonna kick it root down yeah that shits on down and thats a record thats a record cause of mario and thats a record thats a record cause of mario and thats a record thats a record to mario awww now thats a record buddy,691
312512,sabotage,1994,beastie-boys,Hip-Hop,i cant stand it i know you planned it but im gonna set it straight this watergate i cant stand rocking when im in here because your crystal ball aint so crystal clear so while you sit back and wonder why i got this fucking thorn in my side oh my good its a mirage im tellin yall its a sabotage so listen up cause you cant say nothin youll shut me down with a push of your button but im out and im gone ill tell you now i keep it on and on cause what you see you might not get and we can bet so dont you get souped yet youre scheming on a thing thats a mirage im trying to tell you now its sabotage why our backs are now against the wall listen all of yall its a sabotage listen all of yall its a sabotage listen all of yall its a sabotage listen all of yall its a sabotage i cant stand it i know you planned it but im gonna set it straight this watergate i cant stand rockin when im in this place because i feel disgrace because youre all in my face but make no mistakes and switch up my channel im buddy rich when i fly off the handle what could it be its a mirage youre scheming on a thing thats sabotage,233
312526,cooky-puss,1994,beastie-boys,Hip-Hop,the shit with this bitch yo i said im calling you be yo be its the phone yo be may i help you yes whats your name hello hello man you got cooky pusss number heres my supervisor hell help you yo man wheres the supervisor at i i got the number anyway baby that bitch hang up on me these pussy crumbs are making me itch ah cooky puss hey ah cooky puss maybe i should scratch aaa be e a s t i e go my real name is my real name is my sisters name was scratch cooky puss cook cook cook scratch scratch ohcook cook cook cook oh cooky puss and my mother got to call us for dinner yo yo yo cooky puss pussy crumbs what are pussy crumbs take me home and eat me yeah bitch ill fuckin kick your ass bitch hello carvel yo man cooky puss there who cooky puss i want to speak to cooky puss man no nobody here by that name a cooky or puss then cooky chic anybody man i want to speak to them there not here i said wheres cooky puss at yo im serious i wanna talk to yo man cooky puss alright let let me order one then let me get one when do you want it for anytime man just like now shit you know that shit now im talkin now be damn bitch hang up ill kick your ass bitch yo yo yo yo yo yo beastie boys rock beastie boys,259
